Key,Virtual Compound Preferred Name,EUbOPEN Compound ID,Compound SMILES,Compound InChi Key,Protein Family,Target ID,NCBI Gene ID,UniProt ID,Synonyms,Mode of Action,Negative Control (In Case of Probe),Affinity Biochemical (nM),Affinity Biochemical Definition,Affinity Biochemical Assay Type,Affinity Biochemical Source Knowledge,Affinity Biochemical Relation,Affinity On-target Cellular (nM),Affinity On-target Cellular Definition,Affinity On-target Cellular Assay Type,Affinity on-target cellular Source Knowledge,Affinity On-target Cellular Relation,Selectivity Number of Off-targets,Selectivity Platform,Selectivity Platform Number of Targets,Selectivity Remarks,Selectivity Source Knowledge,CG-Set,Recommended Concentration,,,,,,,EUB0000366a
EUB0002999a_MAP3K7,TAK1/MAP4K2 inhibitor 1 ,EUB0002999a,CC(N1)=CC2=C1N=CN=C2OC3=C(C)C=CC(C(NC4=CC=C(CN5CCN(CC)CC5)C(C(F)(F)F)=C4)=O)=C3,RWNAOXLCVXJMGM-UHFFFAOYSA-N,Protein Kinase,MAP3K7,6885,O43318,MEKK7,Inhibitor,,41.1,IC50,Enzymatic assay,https://pubmed.ncbi.nlm.nih.gov/25075558/,=,,,,,,0,KiNative profiling (Proteomics),>200,"Screened at 1 µM, using HUH7 cell lysate, closest target as % of inhibition: FER (82.7%), https://pubmed.ncbi.nlm.nih.gov/25075558/;",https://pubmed.ncbi.nlm.nih.gov/25075558/,Kinase set,1 µM,,,,,,,
EUB0002999a_MAP4K2,TAK1/MAP4K2 inhibitor 1 ,EUB0002999a,CC(N1)=CC2=C1N=CN=C2OC3=C(C)C=CC(C(NC4=CC=C(CN5CCN(CC)CC5)C(C(F)(F)F)=C4)=O)=C3,RWNAOXLCVXJMGM-UHFFFAOYSA-N,Protein Kinase,MAP4K2,5871,Q12851,"GCK, BL44",Inhibitor,,18.2,IC50,Enzymatic assay,https://pubmed.ncbi.nlm.nih.gov/25075558/,=,,,,,,0,KiNative profiling (Proteomics),>200,"Screened at 1 µM, using HUH7 cell lysate, closest target as % of inhibition: FER (82.7%), https://pubmed.ncbi.nlm.nih.gov/25075558/;",https://pubmed.ncbi.nlm.nih.gov/25075558/,Kinase set,1 µM,,,,,,,
EUB0002999a_FES,TAK1/MAP4K2 inhibitor 1 ,EUB0002999a,CC(N1)=CC2=C1N=CN=C2OC3=C(C)C=CC(C(NC4=CC=C(CN5CCN(CC)CC5)C(C(F)(F)F)=C4)=O)=C3,RWNAOXLCVXJMGM-UHFFFAOYSA-N,Protein Kinase,FES,2242,P07332,FPS,Inhibitor,,69.7,IC50,Enzymatic assay,https://pubmed.ncbi.nlm.nih.gov/25075558/,=,,,,,,0,KiNative profiling (Proteomics),>200,"Screened at 1 µM, using HUH7 cell lysate, closest target as % of inhibition: FER (82.7%), https://pubmed.ncbi.nlm.nih.gov/25075558/;",https://pubmed.ncbi.nlm.nih.gov/25075558/,Kinase set,1 µM,,,,,,,
EUB0002999a_FER,TAK1/MAP4K2 inhibitor 1 ,EUB0002999a,CC(N1)=CC2=C1N=CN=C2OC3=C(C)C=CC(C(NC4=CC=C(CN5CCN(CC)CC5)C(C(F)(F)F)=C4)=O)=C3,RWNAOXLCVXJMGM-UHFFFAOYSA-N,Protein Kinase,FER,2241,P16591,"TYK3, PPP1R74",Inhibitor,,74.8,IC50,Enzymatic assay,https://pubmed.ncbi.nlm.nih.gov/25075558/,=,,,,,,0,KiNative profiling (Proteomics),>200,"Screened at 1 µM, using HUH7 cell lysate, closest target as % of inhibition: FER (82.7%), https://pubmed.ncbi.nlm.nih.gov/25075558/;",https://pubmed.ncbi.nlm.nih.gov/25075558/,Kinase set,1 µM,,,,,,,
EUB0003000a_MAP3K7,TAK1-IN-2 ,EUB0003000a,O=C(C1=CC2=C(CN(C(C3=NC(C(N(CC4=CC=CC=C4OC(F)F)[C@H](C)C(NC)=O)=O)=CN3)=O)C2)C=C1)N,QEAYKBGEHPZBIL-CQSZACIVSA-N,Protein Kinase,MAP3K7,6885,O43318,MEKK7,Inhibitor,,2,IC50,LanthaScreen assay (10 µM ATP),https://pubmed.ncbi.nlm.nih.gov/33859795/,=,,,,,,2,KinomeScan (DiscoverX),468,"Screened at 1 µM, closest targets as % of control: CSNK2A1 (25%), CSNK2A2 (7.3%), LRRK2 (45%), PIK3CD (32%), PIK3CG(37%), PIP5K1C (7.3%), MAP3K7 (0.85%), full screening data available as supporting information,https://pubmed.ncbi.nlm.nih.gov/33859795/;",https://pubmed.ncbi.nlm.nih.gov/33859795/,Kinase set,1 µM,,,,,,,
EUB0003003aCl_KDR,Vatalanib,EUB0003003aCl,ClC1=CC=C(NC2=NN=C(CC3=CC=NC=C3)C4=C2C=CC=C4)C=C1.[H]Cl.[H]Cl,YCOYDOIWSSHVCK-UHFFFAOYSA-N,Protein Kinase,KDR,3791,P35968,"FLK1, VEGFR, VEGFR2, CD309",Inhibitor,,37,IC50,Radiometric filter binding assay (using 8 µM ATP),https://pubmed.ncbi.nlm.nih.gov/10786682/,=,17,IC50,Immunoblot assay (cell-based receptor autophosphorylation assays using HUVECs that naturally express KDR),https://pubmed.ncbi.nlm.nih.gov/10786682/,=,7,Kinase panel (Competition-binding assay),317,"Screened in competition binding assays, in-vitro potency of closest targets: Kd(CSF1R) = 18 nM, Kd(DDR1) = 270 nM, Kd(FLT1) = 9.6 nM, Kd(FLT4) = 330 nM, Kd(KIT) = 5.1 nM, Kd(PDGFRA) = 96 nM, Kd(PDGFRB) = 25 nM, Kd(VEGFR2) = 62 nM, full screening data are available as supporting information, https://www.nature.com/articles/nbt1358;
In-vitro potency (Radiometric assay, using 8 µM ATP): IC50(FLT1) = 77 nM, https://pubmed.ncbi.nlm.nih.gov/10786682/;
In-vitro potency (Radiometric assay, using 8 µM ATP): IC50(FLK) = 270 nM, https://pubmed.ncbi.nlm.nih.gov/10786682/;
In-vitro potency (Radiometric assay, using 8 µM ATP): IC50(FLT4) = 660 nM, https://pubmed.ncbi.nlm.nih.gov/10786682/;
In-vitro potency (Radiometric assay, using 8 µM ATP): IC50(KIT) = 730 nM, https://pubmed.ncbi.nlm.nih.gov/10786682/;
In-vitro potency (Radiometric assay, using 8 µM ATP): IC50(FMS) = 1400 nM, https://pubmed.ncbi.nlm.nih.gov/10786682/;
In-vitro potency (Radiometric assay, using 8 µM ATP): IC50(PDGFRB) = 580 nM, https://pubmed.ncbi.nlm.nih.gov/10786682/;",https://www.nature.com/articles/nbt1358,Kinase set,100 nM,,,,,,,
EUB0003007aCl_CDC7,XL413,EUB0003007aCl,O=C1C2=C(N=C(N1)[C@@H]3CCCN3)C4=CC(Cl)=CC=C4O2.[H]Cl,JJWLXRKVUJDJKG-VIFPVBQESA-N,Protein Kinase,CDC7,8317,O00311,"Hsk1, huCdc7, HsCdc7",Inhibitor,,3.4,IC50,Luciferase-luciferin-coupled chemiluminescence assay (using 1 µM ATP),https://pubmed.ncbi.nlm.nih.gov/22560567/,=,,,,,,2,"Kinase panel (Proteomica, Kinobead assay)",263,"Screened in competition binding assays usisng K-562, COLO 205, SK-N-BE(2) and MV-4-11 cell lysates, in-vitro potency of closest targets: Kd(DYRK1A) = 40 nM, Kd(CSNK2A1) = 22 nM, Kd(PIM1) = 22 nM, Kd(TAO3) = 2292 nM, Kd(CIT) = 3659 nM, Kd(GSK3B) = 8793 nM, all other targets Kd >3000 nM, full screening data are available at Chembl;",https://pubmed.ncbi.nlm.nih.gov/29191878/,Kinase set,1 µM,,,,,,,
EUB0003007aCl_PIM1,XL413,EUB0003007aCl,O=C1C2=C(N=C(N1)[C@@H]3CCCN3)C4=CC(Cl)=CC=C4O2.[H]Cl,JJWLXRKVUJDJKG-VIFPVBQESA-N,Protein Kinase,PIM1,5292,P11309,,Inhibitor,,42,IC50,Luciferase-luciferin-coupled chemiluminescence assay (using 0.5 µM ATP),https://pubmed.ncbi.nlm.nih.gov/22560567/,=,,,,,,2,"Kinase panel (Proteomica, Kinobead assay)",263,"Screened in competition binding assays usisng K-562, COLO 205, SK-N-BE(2) and MV-4-11 cell lysates, in-vitro potency of closest targets: Kd(DYRK1A) = 40 nM, Kd(CSNK2A1) = 22 nM, Kd(PIM1) = 22 nM, Kd(TAO3) = 2292 nM, Kd(CIT) = 3659 nM, Kd(GSK3B) = 8793 nM, all other targets Kd >3000 nM, full screening data are available at Chembl;",https://pubmed.ncbi.nlm.nih.gov/29191878/,Kinase set,1 µM,,,,,,,
EUB0003008a_ULK1,XST-14,EUB0003008a,O=C(OC)C1=CC2=C(OC(C)C)C=C(OC(C)C)C=C2N1,ZNFMBFABCSHXPM-UHFFFAOYSA-N,Protein Kinase,ULK1,8408,O75385,"ATG1, ATG1A",Inhibitor,,26.6,IC50,ADP-Glo assay,https://pubmed.ncbi.nlm.nih.gov/31986961/,=,,,,,,5,Kinase panel (SelectScreen Kinase Profiling Services),403,"Screened at 5 µM, closest targets >75% inhibition: MAP2K1, MAPK14, TGFBR2, ACVR1, CAMK2A, details an targets are not listed in the paper;
In-vitro potency (enzymatic assay): IC50(MAP2K1) = 721.8 nM, https://pubmed.ncbi.nlm.nih.gov/31986961/;
In-vitro potency (enzymatic assay): IC50(MAPK14) = 283.9 nM, https://pubmed.ncbi.nlm.nih.gov/31986961/;
In-vitro potency (enzymatic assay): IC50(TGFBR2) = 809.3 nM, https://pubmed.ncbi.nlm.nih.gov/31986961/;
In-vitro potency (enzymatic assay): IC50(ACVR1) = 183.8 nM, https://pubmed.ncbi.nlm.nih.gov/31986961/;",https://pubmed.ncbi.nlm.nih.gov/31986961/,Kinase set,1 µM,,,,,,,
EUB0003008a_ULK2,XST-14,EUB0003008a,O=C(OC)C1=CC2=C(OC(C)C)C=C(OC(C)C)C=C2N1,ZNFMBFABCSHXPM-UHFFFAOYSA-N,Protein Kinase,ULK2,9706,Q8IYT8,"KIAA0623, Unc51.2, ATG1B",Inhibitor,,70.9,IC50,Enzymatic assay,https://pubmed.ncbi.nlm.nih.gov/31986961/,=,,,,,,5,Kinase panel (SelectScreen Kinase Profiling Services),403,"Screened at 5 µM, closest targets >75% inhibition: MAP2K1, MAPK14, TGFBR2, ACVR1, CAMK2A, details an targets are not listed in the paper;
In-vitro potency (enzymatic assay): IC50(MAP2K1) = 721.8 nM, https://pubmed.ncbi.nlm.nih.gov/31986961/;
In-vitro potency (enzymatic assay): IC50(MAPK14) = 283.9 nM, https://pubmed.ncbi.nlm.nih.gov/31986961/;
In-vitro potency (enzymatic assay): IC50(TGFBR2) = 809.3 nM, https://pubmed.ncbi.nlm.nih.gov/31986961/;
In-vitro potency (enzymatic assay): IC50(ACVR1) = 183.8 nM, https://pubmed.ncbi.nlm.nih.gov/31986961/;",https://pubmed.ncbi.nlm.nih.gov/31986961/,Kinase set,1 µM,,,,,,,
EUB0003008a_CAMK2A,XST-14,EUB0003008a,O=C(OC)C1=CC2=C(OC(C)C)C=C(OC(C)C)C=C2N1,ZNFMBFABCSHXPM-UHFFFAOYSA-N,Protein Kinase,CAMK2A,815,Q9UQM7,"KIAA0968, CaMKIINalpha, CaMKIIa",Inhibitor,,66.3,IC50,Enzymatic assay,https://pubmed.ncbi.nlm.nih.gov/31986961/,=,,,,,,5,Kinase panel (SelectScreen Kinase Profiling Services),403,"Screened at 5 µM, closest targets >75% inhibition: MAP2K1, MAPK14, TGFBR2, ACVR1, CAMK2A, details an targets are not listed in the paper;
In-vitro potency (enzymatic assay): IC50(MAP2K1) = 721.8 nM, https://pubmed.ncbi.nlm.nih.gov/31986961/;
In-vitro potency (enzymatic assay): IC50(MAPK14) = 283.9 nM, https://pubmed.ncbi.nlm.nih.gov/31986961/;
In-vitro potency (enzymatic assay): IC50(TGFBR2) = 809.3 nM, https://pubmed.ncbi.nlm.nih.gov/31986961/;
In-vitro potency (enzymatic assay): IC50(ACVR1) = 183.8 nM, https://pubmed.ncbi.nlm.nih.gov/31986961/;",https://pubmed.ncbi.nlm.nih.gov/31986961/,Kinase set,1 µM,,,,,,,
EUB0003009a_MAPK7,AX-15836,EUB0003009a,O=C1N(C)C2=CN=C(NC3=CC=C(C(N4CCC(N5CCN(C)CC5)CC4)=O)C=C3OCC)N=C2N(S(=O)(C)=O)C6=CC=CC=C16,HTFNVAVTYILUCF-UHFFFAOYSA-N,Protein Kinase,MAPK7,5598,Q13164,"BMK1, ERK5",Inhibitor,,8,IC50,Enzymatic assay,https://pubmed.ncbi.nlm.nih.gov/27679845/,=,9,IC50,Cellular assay (KiNative using HUVEC cells),https://pubmed.ncbi.nlm.nih.gov/27679845/,=,0,"Kinase panel (KiNative chemoproteomics profiling, Jurkat cells)",>200,"Screened at 1 µM, closest targets as % of inhibition: MAPK7 (99.2%), SRPK1 (35%), full screening data are available as supporting information, https://pubmed.ncbi.nlm.nih.gov/27679845/;
Screened at 10 µM, Kinase panel (KiNative chemoproteomics profiling, Jurkat cells), >200 kinases, closest targets as % of inhibition: MAPK7 (96.1%), NLK1 (41.7%), CDK7 (40.1%), full screening data are available as supporting information, https://pubmed.ncbi.nlm.nih.gov/27679845/;",https://pubmed.ncbi.nlm.nih.gov/27679845/,Kinase set,1 µM,,,,,,,
EUB0003024a_CIT,C3TD879,EUB0003024a,Cc1cc(ccc1c1ccnc2c1cc(C)[nH]2)NC([C@@H](CC(C)(C)C)N)=O,ODOJVROSIRINJT-LJQANCHMSA-N,Protein Kinase,CIT,11113,O14578,"KIAA0949, STK21, CRIK, CITK",Inhibitor,C3TD879,12,IC50,LANCE TR-FRET assay (using 10 µM ATP),https://pubmed.ncbi.nlm.nih.gov/38330278/,=,0.3,Kd,"NanoBRET Assay (NanoLuc, inhibition of kinase domain, using HEK293T cells)",https://pubmed.ncbi.nlm.nih.gov/38330278/,=,2,Eurofins KinaseProfiler assay,373,"Screened at 1 µM, closest targets as % of control: AAK1 (13%), MNK2 (35%), ACK1 (39%), BIKE (50%), full screening data are available as supporting information;
In-vitro potency (enzymatic assay): IC50(AAK1) = 212 nM, https://pubmed.ncbi.nlm.nih.gov/38330278/;
In-vitro potency (enzymatic assay): IC50(BIKE) = 902 nM, https://pubmed.ncbi.nlm.nih.gov/38330278/;
In-vitro potency (enzymatic assay): IC50(MNK2) = 2180 nM, https://pubmed.ncbi.nlm.nih.gov/38330278/;
In-vitro potency (enzymatic assay): IC50(HIPK4) = 2275 nM, https://pubmed.ncbi.nlm.nih.gov/38330278/;
In-vitro potency (enzymatic assay): IC50(ACK1) >3000 nM, https://pubmed.ncbi.nlm.nih.gov/38330278/;
In-vitro potency (enzymatic assay): IC50(DRAK2) >3000 nM, https://pubmed.ncbi.nlm.nih.gov/38330278/;
In-vitro potency (NanoBRET assay, HEK293T cells): IC50(AAK1) = 6.2 µM, https://www.sgc-ffm.uni-frankfurt.de/#!detailedpotencydataview/C3TD879
In-vitro potency (NanoBRET assay, HEK293T cells): IC50(BMP2K) >10 µM, https://www.sgc-ffm.uni-frankfurt.de/#!detailedpotencydataview/C3TD879
In-vitro potency (NanoBRET assay, HEK293T cells): IC50(MKNK2) = 5.5 µM, https://www.sgc-ffm.uni-frankfurt.de/#!detailedpotencydataview/C3TD879
In-vitro potency (NanoBRET assay, HEK293T cells): IC50(HIPK4) >10 µM, https://www.sgc-ffm.uni-frankfurt.de/#!detailedpotencydataview/C3TD879
In-vitro potency (NanoBRET assay, HEK293T cells): IC50(STK17B) >10 µM, https://www.sgc-ffm.uni-frankfurt.de/#!detailedpotencydataview/C3TD879
In-vitro potency (NanoBRET assay, HEK293T cells): IC50(AURKA) >10 µM, https://www.sgc-ffm.uni-frankfurt.de/#!detailedpotencydataview/C3TD879
In-vitro potency (NanoBRET assay, HEK293T cells): IC50(AURKB) >10 µM, https://www.sgc-ffm.uni-frankfurt.de/#!detailedpotencydataview/C3TD879
In-vitro potency (NanoBRET assay, HEK293T cells): IC50(GAK) >10 µM, https://www.sgc-ffm.uni-frankfurt.de/#!detailedpotencydataview/C3TD879
In-vitro potency (NanoBRET assay, HEK293T cells): IC50(PRKACA) >10 µM, https://www.sgc-ffm.uni-frankfurt.de/#!detailedpotencydataview/C3TD879",https://pubmed.ncbi.nlm.nih.gov/38330278/,Kinase set,2 µM,,,,,,,
EUB0003025a_CIT,C3TD879 NC,EUB0003025a,Cc1cc(ccc1c1cncc2c1cc(C)[nH]2)NC([C@@H](CC(C)(C)C)N)=O,HHXRZSZBSWPCKL-LJQANCHMSA-N,Protein Kinase,CIT,11113,O14578,"KIAA0949, STK21, CRIK, CITK",Negative control for C3TD879,,30000,IC50,LANCE TR-FRET assay (using 10 µM ATP),https://pubmed.ncbi.nlm.nih.gov/38330278/,>,10000,Kd,NanoBRET Assay (HEK293T cells),https://pubmed.ncbi.nlm.nih.gov/38330278/,>,,,,,,Kinase set,2 µM,,,,,,,
EUB0003044a_MCL1,JNJ-78732576,EUB0003044a,CC1=C(C(O)=O)N(CCCOC2=CC(CCC3=CC(CSCC4=C5C(C)=NN4CCOCCOC)=NN3C)=CC6=C2C=C(Cl)C(F)=C6)C7=C1C5=C(Cl)C=C7,NQKQXMWUXJEWJR-UHFFFAOYSA-N,Apoptosis regulator,MCL1,4170,Q07820,"BCL2L3, EAT, MCL1-ES, MCL1L, MCL1S, Mcl-1, TM, bcl2-L-3, mcl1/EAT",Negative control for JNJ-4355,,115,Ki,HTRF assay,https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/JNJ-4355,=,30000,AC50,MOLP-8 Caspase Glo assay (using human MOLP8 cells),https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/JNJ-4355,>,,,,,,Other targets set,10 µM,,,,,,,
EUB0003045a_NR2B1,JP3000,EUB0003045a,OC(C(C1)C1C(O2)=NC(C3=CC=CC=C3)=C2C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=O,CRLZRGXSDBAEFD-UHFFFAOYSA-N,Nuclear Receptors,NR2B1,,,,Agonist,,,,,,,5,EC50,Gal4 reporter gene assay,https://doi.org/10.1021/acs.jmedchem.3c01435,0,,,,"Screened at 1 µM against NR1A1, NR1B1, NR1C1, NR1C2, NR1C3, NR1D1, NR1F3, NR1H3, NR1H4, NR1I1, NR1I3, NR2A1, NR2B1, NR2C1, NR2C2, NR2E1, NR2E3, NR4A1, NR5A1 and VP16 in a Gal4 hybrid reporter gene assay (HEK293T cells were cotransfected with pFR-Luc reporter, pRL-SV40 control reporter and pFA-CMV",https://doi.org/10.1021/acsptsci.4c00719,Nuclear Receptor set,1 µM,,,,,,,
EUB0003045a_NR2B2,JP3000,EUB0003045a,OC(C(C1)C1C(O2)=NC(C3=CC=CC=C3)=C2C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=O,CRLZRGXSDBAEFD-UHFFFAOYSA-N,Nuclear Receptors,NR2B2,,,,Agonist,,,,,,,1.4,EC50,Gal4 reporter gene assay,https://doi.org/10.1021/acs.jmedchem.3c01435,0,,,,"Screened at 1 µM against NR1A1, NR1B1, NR1C1, NR1C2, NR1C3, NR1D1, NR1F3, NR1H3, NR1H4, NR1I1, NR1I3, NR2A1, NR2B1, NR2C1, NR2C2, NR2E1, NR2E3, NR4A1, NR5A1 and VP16 in a Gal4 hybrid reporter gene assay (HEK293T cells were cotransfected with pFR-Luc reporter, pRL-SV40 control reporter and pFA-CMV",https://doi.org/10.1021/acsptsci.4c00719,Nuclear Receptor set,1 µM,,,,,,,
EUB0003045a_NR2B3,JP3000,EUB0003045a,OC(C(C1)C1C(O2)=NC(C3=CC=CC=C3)=C2C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=O,CRLZRGXSDBAEFD-UHFFFAOYSA-N,Nuclear Receptors,NR2B3,,,,Agonist,,,,,,,4,EC50,Gal4 reporter gene assay,https://doi.org/10.1021/acs.jmedchem.3c01435,0,,,,"Screened at 1 µM against NR1A1, NR1B1, NR1C1, NR1C2, NR1C3, NR1D1, NR1F3, NR1H3, NR1H4, NR1I1, NR1I3, NR2A1, NR2B1, NR2C1, NR2C2, NR2E1, NR2E3, NR4A1, NR5A1 and VP16 in a Gal4 hybrid reporter gene assay (HEK293T cells were cotransfected with pFR-Luc reporter, pRL-SV40 control reporter and pFA-CMV",https://doi.org/10.1021/acsptsci.4c00719,Nuclear Receptor set,1 µM,,,,,,,
EUB0003063a_RIPK1,TP-030n,EUB0003063a,CN1C([C@@H](N2CCC3=CN(N=C3C2=O)CC4CCS(CC4)(=O)=O)COC5=CC=CC=C15)=O,IVVSBEQDCAZLFY-SFHVURJKSA-N,Protein Kinase,RIPK1,8737,Q13546,RIP,Negative control for TP_030_1 and TP_030_2,,6900,Ki,TR-FRET binding assay (Invitrogen),https://pubmed.ncbi.nlm.nih.gov/29485864,=,,,,,,,,,,,Kinase set,100 nM,,,,,,,
EUB0003074a_NR2B1,HX531,EUB0003074a,CC1(C2=C(C(C)(CC1)C)C=C(C3=C2)N(C4=C(N=C3C5=CC=C(C=C5)C(O)=O)C=C([N+]([O-])=O)C=C4)C)C,SXKPGYKPQPYJER-UHFFFAOYSA-N,Nuclear Receptors,NR2B1,,,,Antagonist,,,,,,,18,IC50,cell-based,https://doi.org/10.1248/cpb.47.1778,0,1,,,"Screened at 1 µM against NR1A1, NR1B1, NR1C1, NR1C2, NR1C3, NR1D1, NR1F3, NR1H3, NR1H4, NR1I1, NR1I3, NR2A1, NR2B1, NR2C1, NR2C2, NR2E1, NR2E3, NR4A1, NR5A1 and VP16 in a Gal4 hybrid reporter gene assay (HEK293T cells were cotransfected with pFR-Luc reporter, pRL-SV40 control reporter and pFA-CMV",https://doi.org/10.1021/acsptsci.4c00719,Nuclear Receptor set,1 µM,,,,,,,
EUB0003074a_NR2B2,HX531,EUB0003074a,CC1(C2=C(C(C)(CC1)C)C=C(C3=C2)N(C4=C(N=C3C5=CC=C(C=C5)C(O)=O)C=C([N+]([O-])=O)C=C4)C)C,SXKPGYKPQPYJER-UHFFFAOYSA-N,Nuclear Receptors,NR2B2,,,,Antagonist,,,,,,,n.d.,IC50,cell-based,https://doi.org/10.1248/cpb.47.1778,0,1,,,"Screened at 1 µM against NR1A1, NR1B1, NR1C1, NR1C2, NR1C3, NR1D1, NR1F3, NR1H3, NR1H4, NR1I1, NR1I3, NR2A1, NR2B1, NR2C1, NR2C2, NR2E1, NR2E3, NR4A1, NR5A1 and VP16 in a Gal4 hybrid reporter gene assay (HEK293T cells were cotransfected with pFR-Luc reporter, pRL-SV40 control reporter and pFA-CMV",https://doi.org/10.1021/acsptsci.4c00719,Nuclear Receptor set,1 µM,,,,,,,
EUB0003074a_NR2B3,HX531,EUB0003074a,CC1(C2=C(C(C)(CC1)C)C=C(C3=C2)N(C4=C(N=C3C5=CC=C(C=C5)C(O)=O)C=C([N+]([O-])=O)C=C4)C)C,SXKPGYKPQPYJER-UHFFFAOYSA-N,Nuclear Receptors,NR2B3,,,,Antagonist,,,,,,,n.d.,IC50,cell-based,https://doi.org/10.1248/cpb.47.1778,0,1,,,"Screened at 1 µM against NR1A1, NR1B1, NR1C1, NR1C2, NR1C3, NR1D1, NR1F3, NR1H3, NR1H4, NR1I1, NR1I3, NR2A1, NR2B1, NR2C1, NR2C2, NR2E1, NR2E3, NR4A1, NR5A1 and VP16 in a Gal4 hybrid reporter gene assay (HEK293T cells were cotransfected with pFR-Luc reporter, pRL-SV40 control reporter and pFA-CMV",https://doi.org/10.1021/acsptsci.4c00719,Nuclear Receptor set,1 µM,,,,,,,
EUB0003075a_NR2E3,Photoregulin 1,EUB0003075a,O=C(NC1=CC(C)=CC(C)=C1)CCC2=NC3=C(C4=C(CCCC4)S3)C(N2)=O,HGXMLGSUGNEINU-UHFFFAOYSA-N,Nuclear Receptors,NR2E3,10002,Q9Y5X4,"PNR, rd7, RP37",Inverse Agonist,,,,,,,250,IC50,cell-based,https://doi.org/10.1167/iovs.16-20177,0,1,,,"Screened at 1 µM against NR1A1, NR1B1, NR1C1, NR1C2, NR1C3, NR1D1, NR1F3, NR1H3, NR1H4, NR1I1, NR1I3, NR2A1, NR2B1, NR2C1, NR2C2, NR2E1, NR2E3, NR4A1, NR5A1 and VP16 in a Gal4 hybrid reporter gene assay (HEK293T cells were cotransfected with pFR-Luc reporter, pRL-SV40 control reporter and pFA-CMV",https://doi.org/10.1021/acsptsci.4c00719,Nuclear Receptor set,1 µM,,,,,,,
EUB0003076a_NR2E3,Photoregulin 3,EUB0003076a,OC1=NC(CN2CCC(C3=CC=CC=C3)=CC2)=NC4=CC(OC)=C(OC)C=C14,CKCSOMMBIPJYSG-UHFFFAOYSA-N,Nuclear Receptors,NR2E3,10002,Q9Y5X4,"PNR, rd7, RP37",Inverse Agonist,,,,,,,70,IC50,cell-based,https://doi.org/10.7554/eLife.30577,0,4,,,"Screened at 1 µM against NR1A1, NR1B1, NR1C1, NR1C2, NR1C3, NR1D1, NR1F3, NR1H3, NR1H4, NR1I1, NR1I3, NR2A1, NR2B1, NR2C1, NR2C2, NR2E1, NR2E3, NR4A1, NR5A1 and VP16 in a Gal4 hybrid reporter gene assay (HEK293T cells were cotransfected with pFR-Luc reporter, pRL-SV40 control reporter and pFA-CMV",https://doi.org/10.1021/acsptsci.4c00719,Nuclear Receptor set,1 µM,,,,,,,
EUB0003077a_NR2B1,UVI3003,EUB0003077a,CCCCCOC1=C(C=C2C(C(CCC2(C)C)(C)C)=C1)C3=CC(/C=C/C(O)=O)=CC=C3O,APJSHECCIRQQDV-ZRDIBKRKSA-N,Nuclear Receptors,NR2B1,,,,Antagonist,,,,,,,50,IC50,Gal4 reporter gene assay,https://doi.org/10.1073/pnas.0705356104,0,1,,,"Screened at 1 µM against NR1A1, NR1B1, NR1C1, NR1C2, NR1C3, NR1D1, NR1F3, NR1H3, NR1H4, NR1I1, NR1I3, NR2A1, NR2B1, NR2C1, NR2C2, NR2E1, NR2E3, NR4A1, NR5A1 and VP16 in a Gal4 hybrid reporter gene assay (HEK293T cells were cotransfected with pFR-Luc reporter, pRL-SV40 control reporter and pFA-CMV",https://doi.org/10.1021/acsptsci.4c00719,Nuclear Receptor set,1 µM,,,,,,,
EUB0003324a_NR2B2,Valerenic acid,EUB0003324a,CC1=C2[C@@H](CC[C@H]([C@]2(CC1)[H])C)/C=C(C)/C(O)=O,FEBNTWHYQKGEIQ-SUKRRCERSA-N,Nuclear Receptors,NR2B2,,,,Agonist,,,,,,,5200,EC50,Gal4 reporter gene assay,https://doi.org/10.1021/acs.jmedchem.8b00494,0,,,,"Screened at 10 µM against NR1A1, NR1B1, NR1C1, NR1C2, NR1C3, NR1D1, NR1F3, NR1H3, NR1H4, NR1I1, NR1I3, NR2A1, NR2B1, NR2C1, NR2C2, NR2E1, NR2E3, NR4A1, NR5A1 and VP16 in a Gal4 hybrid reporter gene assay (HEK293T cells were cotransfected with pFR-Luc reporter, pRL-SV40 control reporter and pFA-CMV",https://doi.org/10.1021/acsptsci.4c00719,Nuclear Receptor set,10 µM,,,,,,,
